func_id,avg_duration,median_duration,std_duration,min_duration,max_duration,call_count,first_invocation,last_invocation,call_frequency,cold_start_count,cold_start_ratio,estimated_memory,avg_duration_norm,median_duration_norm,std_duration_norm,call_frequency_norm,cold_start_ratio_norm,estimated_memory_norm,log_call_count,log_call_count_norm
17c37a0fdd5d1932b755c0e6447137bc08fd524f455e14fdac414f584de08dc5_eb58570e8784a01a3ce5732980003c1c85f9028364b97ed1f1a6d1384507b8c2,0.06416396681153694,0.026,0.28354470892261974,0.005,6.135,2531,32762.532145023342,1097594.6941831112,0.002376900407624492,173,0.06835242986961675,41.76906659897074,0.00039055356270285477,0.0001700986244909308,0.0021559778958392195,7.062849092476231e-05,0.06830429265921423,0.33972001832380916,7.836764783264067,0.5715752512926331
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_04bf55f0a9d790ed3fd18c9960facdc85bca4e37974ccf0bb130d53936aac0c2,0.33706812652068124,0.175,0.3390684371974995,0.083,2.353,411,600.3823370933533,1209000.4533569813,0.00034011914584969907,411,1.0,58.23247432926479,0.0020558170460291685,0.0011448945879197266,0.0025792169911677248,1.0047483644220298e-05,1.0,0.47855103061076226,6.021023349349527,0.4262941172661853
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_46b761572a2167ea5f9d8beb7ebfcf431e34b977e3fc3bd1b895af930b9cb4b0,0.2063,0.0305,0.7820497889609033,0.013,4.309,30,214874.78777003288,1086192.8923358915,3.443059411114583e-05,7,0.23333333333333334,53.34167019441735,0.0012578688355292863,0.00019953877103743805,0.005955917951152879,9.552356321216486e-07,0.23329372050566638,0.4373083365062678,3.4339872044851463,0.21930013790700936
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_6a4717f8e1c5226cebba2fd2cd0f22ce268e2b29297d678feeb55897abc090fe,0.10116666666666667,0.037,0.1703084456703973,0.01,0.447,6,587768.2927200794,1020375.2592179776,1.3869402170224068e-05,3,0.5,46.26605466708156,0.0006163443491786049,0.00024206342716017075,0.0012928151525164891,3.4367378105463326e-07,0.4999741655471737,0.377641778870951,1.9459101490553132,0.10023609162069293
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_817d5f1d4dd23f8c571644347d965d3abfd43b0ecef622b74dab32c5484ee3f4,0.04336363636363636,0.029,0.06129971081052947,0.006,0.221,11,214854.1089589596,1086120.2385890484,1.2625304285236294e-05,4,0.36363636363636365,37.92420133054777,0.00026362977094780856,0.000189725388855269,0.00046187746590100486,3.066699532786073e-07,0.36360348342367566,0.3072974150531694,2.4849066497880004,0.14336228866622305
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_97d6075b5c2b8fe67580274dbc57ffa982cd4e8d8bb7185f5ac2aac3b5bedf47,0.10004773269689737,0.017,0.20547065265798606,0.008,1.948,419,0.2004039287567138,1209000.4193139076,0.00034656734833163696,409,0.9761336515513126,46.15593006159979,0.0006095166046616432,0.0001112183313979163,0.0015608450766149704,1.0239275766838462e-05,0.9761324184032063,0.3767131308834142,6.040254711277414,0.4278328573189103
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834_dfe289ea627f54233d3424cec168a5abf7065d490bfa912a7ee227e155a2a841,0.1531484375,0.02,0.7939997133009236,0.008,7.76,128,271540.8610229492,772161.8647530079,0.00025568244050147614,13,0.1015625,50.37916018049843,0.0009335375530478471,0.00013084509576225447,0.006047008288996825,7.536040340294582e-06,0.10151607871757776,0.4123263722082086,4.859812404361672,0.3333832876839934
1c4353c2703fb1664d665dd695ef1f95ac1a5c9f2d1007ed2d17107d89ab264d_2639fec0251cf571da9014515d1fd022187fa34ab2c4295cd22cf38f66c887b9,3.0105000000000004,3.0105000000000004,1.7840304089336596,1.749,4.272,2,1014676.7489089966,1015143.9338400364,0.004280959994896698,2,1.0,80.10193572483774,0.018369120876980595,0.019695458039613357,0.013593686240675806,0.00012726189083075458,1.0,0.6629696827790522,1.0986122886681098,0.032442081022028876
1c5682a8e57d04d0399b33a181f549eae87392cb3b013b1d2b1035ba95be4ac0_78eae591213c8711e39950f6056d13ea5cb3395927bc973b7eeb7246d586c9c2,0.053000000000000005,0.08,0.04206542523260641,0.007,0.087,5,337495.36696505547,392055.9628789425,9.164122781744354e-05,5,1.0,39.88984046564275,0.0003224309430984735,0.0005233803830490179,0.0003152608412574232,2.656880223090429e-06,1.0,0.3238730642375082,1.791759469228055,0.08790218484412594
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04_368bba83aafdb6e4ea12ae43820d30a14db888ce60f14521a06a2b4b7b05fa1e,7.62336231884058,4.765,12.015213822941863,0.393,140.753,1587,18575.92891597748,1206549.486896038,0.0013358883195164826,61,0.03843730308758664,89.39103967662413,0.046516845636339656,0.031173844065357125,0.09158262802872104,3.9665145929212806e-05,0.03838762019532084,0.7413019288117032,7.370230641807081,0.5342469137513111
